COUNTRY_CODE,COUNTRY,GHE_CAUSE_CODE,GHE_CAUSE_TYPE,GHE_CAUSE_TITLE,YEAR,SEX_CODE,AGEGROUP_CODE,POPULATION,DEATHS,DEATHS_RATE,DEATHS_100K,DALY,DALY_RATE,DALY_100K
USA,United States of America,990,Noncommunicable diseases,Migraine,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,78946.9,0.00772972,773.0
USA,United States of America,310,"Communicable, maternal, perinatal and nutritional conditions",Trachoma,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1070,Noncommunicable diseases,Other vision loss,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,3146.5,0.00030808,30.8
USA,United States of America,315,"Communicable, maternal, perinatal and nutritional conditions",Yellow fever,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1080,Noncommunicable diseases,Other hearing loss,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,26456.3,0.00259034,259.0
USA,United States of America,900,Noncommunicable diseases,Autism and Asperger syndrome,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,2663.6,0.00026079,26.1
USA,United States of America,360,"Communicable, maternal, perinatal and nutritional conditions",Hookworm disease,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,160,"Communicable, maternal, perinatal and nutritional conditions",Tetanus,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,70,"Communicable, maternal, perinatal and nutritional conditions",Gonorrhoea,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,98.0,9.59e-06,1.0
USA,United States of America,1240,Noncommunicable diseases,Appendicitis,2000,FMLE,YEARS45-49,10213431.0,5.1,5e-07,0.0,430.9,4.219e-05,4.2
USA,United States of America,1630,Injuries,Collective violence and legal intervention,2000,FMLE,YEARS45-49,10213431.0,3.6,3.5e-07,0.0,166.0,1.625e-05,1.6
USA,United States of America,85,"Communicable, maternal, perinatal and nutritional conditions",Genital herpes,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,868.9,8.507e-05,8.5
USA,United States of America,1370,Noncommunicable diseases,Gout,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,1281.6,0.00012548,12.5
USA,United States of America,410,"Communicable, maternal, perinatal and nutritional conditions",Otitis media,2000,FMLE,YEARS45-49,10213431.0,2.0,2e-07,0.0,1451.2,0.00014209,14.2
USA,United States of America,365,"Communicable, maternal, perinatal and nutritional conditions",Leprosy,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,180,"Communicable, maternal, perinatal and nutritional conditions",Encephalitis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,59.4,5.82e-06,0.6
USA,United States of America,570,"Communicable, maternal, perinatal and nutritional conditions",Vitamin A deficiency,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,295,"Communicable, maternal, perinatal and nutritional conditions",Echinococcosis,2000,FMLE,YEARS45-49,10213431.0,4.3,4.2e-07,0.0,198.5,1.943e-05,1.9
USA,United States of America,260,"Communicable, maternal, perinatal and nutritional conditions",Leishmaniasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1000,Noncommunicable diseases,Non-migraine headache,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,13278.3,0.00130008,130.0
USA,United States of America,150,"Communicable, maternal, perinatal and nutritional conditions",Measles,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,742,Noncommunicable diseases,Testicular cancer,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,280,"Communicable, maternal, perinatal and nutritional conditions",Onchocerciasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,240,"Communicable, maternal, perinatal and nutritional conditions",Chagas disease,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,25.6,2.5e-06,0.2
USA,United States of America,1470,Noncommunicable diseases,Oral conditions,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,45073.9,0.0044132,441.3
USA,United States of America,270,"Communicable, maternal, perinatal and nutritional conditions",Lymphatic filariasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1320,Noncommunicable diseases,Gynecological diseases,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,118073.4,0.0115606,1156.1
USA,United States of America,1280,Noncommunicable diseases,Benign prostatic hyperplasia,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1580,Injuries,Natural disasters,2000,FMLE,YEARS45-49,10213431.0,3.3,3.2e-07,0.0,160.4,1.57e-05,1.6
USA,United States of America,140,"Communicable, maternal, perinatal and nutritional conditions",Diphtheria,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,300,"Communicable, maternal, perinatal and nutritional conditions",Dengue,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,4.3,4.2e-07,0.0
USA,United States of America,50,"Communicable, maternal, perinatal and nutritional conditions",Syphilis,2000,FMLE,YEARS45-49,10213431.0,1.0,1e-07,0.0,132.3,1.295e-05,1.3
USA,United States of America,1050,Noncommunicable diseases,Uncorrected refractive errors,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,18139.8,0.00177607,177.6
USA,United States of America,30,"Communicable, maternal, perinatal and nutritional conditions",Tuberculosis,2000,FMLE,YEARS45-49,10213431.0,4.1,4e-07,0.0,287.3,2.813e-05,2.8
USA,United States of America,1290,Noncommunicable diseases,Urolithiasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,496.7,4.863e-05,4.9
USA,United States of America,890,Noncommunicable diseases,Eating disorders,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,8845.4,0.00086605,86.6
USA,United States of America,110,"Communicable, maternal, perinatal and nutritional conditions",Diarrhoeal diseases,2000,FMLE,YEARS45-49,10213431.0,4.1,4e-07,0.0,7874.8,0.00077103,77.1
USA,United States of America,80,"Communicable, maternal, perinatal and nutritional conditions",Trichomoniasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,1593.6,0.00015603,15.6
USA,United States of America,285,"Communicable, maternal, perinatal and nutritional conditions",Cysticercosis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,479.2,4.692e-05,4.7
USA,United States of America,1360,Noncommunicable diseases,Osteoarthritis,2000,FMLE,YEARS45-49,10213431.0,2.0,2e-07,0.0,59666.7,0.00584198,584.2
USA,United States of America,490,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,18981.5,0.00185848,185.8
USA,United States of America,740,Noncommunicable diseases,Prostate cancer,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,320,"Communicable, maternal, perinatal and nutritional conditions",Rabies,2000,FMLE,YEARS45-49,10213431.0,1.5,1.5e-07,0.0,64.6,6.33e-06,0.6
USA,United States of America,350,"Communicable, maternal, perinatal and nutritional conditions",Trichuriasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,910,Noncommunicable diseases,Childhood behavioural disorders,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,641.7,6.283e-05,6.3
USA,United States of America,400,"Communicable, maternal, perinatal and nutritional conditions",Upper respiratory infections,2000,FMLE,YEARS45-49,10213431.0,4.1,4e-07,0.0,9269.1,0.00090754,90.8
USA,United States of America,1380,Noncommunicable diseases,Back and neck pain,2000,FMLE,YEARS45-49,10213431.0,4.1,4e-07,0.0,199333.1,0.01951676,1951.7
USA,United States of America,1505,Noncommunicable diseases,Sudden infant death syndrome,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,340,"Communicable, maternal, perinatal and nutritional conditions",Ascariasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,250,"Communicable, maternal, perinatal and nutritional conditions",Schistosomiasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,220,"Communicable, maternal, perinatal and nutritional conditions",Malaria,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1030,Noncommunicable diseases,Glaucoma,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,427.7,4.188e-05,4.2
USA,United States of America,830,Noncommunicable diseases,Depressive disorders,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,130229.4,0.01275079,1275.1
USA,United States of America,230,"Communicable, maternal, perinatal and nutritional conditions",African trypanosomiasis,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1310,Noncommunicable diseases,Infertility,2000,FMLE,YEARS45-49,10213431.0,0.0,0.0,0.0,95.1,9.31e-06,0.9
USA,United States of America,1130,Noncommunicable diseases,Ischaemic heart disease,2000,FMLE,YEARS50-54,8959431.0,4233.6,0.00047253,47.3,164343.7,0.0183431,1834.3
USA,United States of America,700,Noncommunicable diseases,Breast cancer,2000,FMLE,YEARS50-54,8959431.0,3993.6,0.00044574,44.6,169230.2,0.0188885,1888.8
USA,United States of America,680,Noncommunicable diseases,"Trachea, bronchus, lung cancers",2000,FMLE,YEARS50-54,8959431.0,3156.2,0.00035228,35.2,121730.6,0.01358687,1358.7
USA,United States of America,1140,Noncommunicable diseases,Stroke,2000,FMLE,YEARS50-54,8959431.0,1598.3,0.0001784,17.8,85944.9,0.00959268,959.3
USA,United States of America,650,Noncommunicable diseases,Colon and rectum cancers,2000,FMLE,YEARS50-54,8959431.0,1227.7,0.00013703,13.7,49453.5,0.00551971,552.0
USA,United States of America,800,Noncommunicable diseases,Diabetes mellitus,2000,FMLE,YEARS50-54,8959431.0,1154.1,0.00012881,12.9,100608.7,0.01122936,1122.9
USA,United States of America,1180,Noncommunicable diseases,Chronic obstructive pulmonary disease,2000,FMLE,YEARS50-54,8959431.0,973.1,0.00010861,10.9,88403.2,0.00986705,986.7
USA,United States of America,730,Noncommunicable diseases,Ovary cancer,2000,FMLE,YEARS50-54,8959431.0,979.7,0.00010935,10.9,38685.7,0.00431788,431.8
USA,United States of America,1230,Noncommunicable diseases,Cirrhosis of the liver,2000,FMLE,YEARS50-54,8959431.0,809.7,9.037e-05,9.0,31513.3,0.00351734,351.7
USA,United States of America,1530,Injuries,Road injury,2000,FMLE,YEARS50-54,8959431.0,780.4,8.71e-05,8.7,50668.3,0.00565531,565.5
USA,United States of America,760,Noncommunicable diseases,"Lymphomas, multiple myeloma",2000,FMLE,YEARS50-54,8959431.0,673.9,7.521e-05,7.5,26787.3,0.00298985,299.0
USA,United States of America,710,Noncommunicable diseases,Cervix uteri cancer,2000,FMLE,YEARS50-54,8959431.0,671.9,7.499e-05,7.5,26506.0,0.00295844,295.8
USA,United States of America,1610,Injuries,Self-harm,2000,FMLE,YEARS50-54,8959431.0,642.9,7.176e-05,7.2,26397.0,0.00294628,294.6
USA,United States of America,1270,Noncommunicable diseases,Kidney diseases,2000,FMLE,YEARS50-54,8959431.0,644.3,7.191e-05,7.2,42884.8,0.00478655,478.7
USA,United States of America,670,Noncommunicable diseases,Pancreas cancer,2000,FMLE,YEARS50-54,8959431.0,581.1,6.486e-05,6.5,22324.5,0.00249173,249.2
USA,United States of America,1150,Noncommunicable diseases,"Cardiomyopathy, myocarditis, endocarditis",2000,FMLE,YEARS50-54,8959431.0,545.8,6.092e-05,6.1,22086.8,0.0024652,246.5
USA,United States of America,751,Noncommunicable diseases,Brain and nervous system cancers,2000,FMLE,YEARS50-54,8959431.0,486.7,5.432e-05,5.4,18801.3,0.00209849,209.8
USA,United States of America,1120,Noncommunicable diseases,Hypertensive heart disease,2000,FMLE,YEARS50-54,8959431.0,469.0,5.235e-05,5.2,20492.0,0.0022872,228.7
USA,United States of America,770,Noncommunicable diseases,Leukaemia,2000,FMLE,YEARS50-54,8959431.0,389.8,4.351e-05,4.4,15244.1,0.00170146,170.1
USA,United States of America,390,"Communicable, maternal, perinatal and nutritional conditions",Lower respiratory infections,2000,FMLE,YEARS50-54,8959431.0,395.2,4.412e-05,4.4,15561.6,0.00173689,173.7
USA,United States of America,870,Noncommunicable diseases,Drug use disorders,2000,FMLE,YEARS50-54,8959431.0,379.7,4.238e-05,4.2,40236.4,0.00449095,449.1
USA,United States of America,100,"Communicable, maternal, perinatal and nutritional conditions",HIV/AIDS,2000,FMLE,YEARS50-54,8959431.0,307.3,3.43e-05,3.4,13132.1,0.00146572,146.6
USA,United States of America,980,Noncommunicable diseases,Multiple sclerosis,2000,FMLE,YEARS50-54,8959431.0,279.0,3.114e-05,3.1,16911.9,0.00188761,188.8
USA,United States of America,690,Noncommunicable diseases,Melanoma and other skin cancers,2000,FMLE,YEARS50-54,8959431.0,269.8,3.011e-05,3.0,11876.4,0.00132557,132.6
USA,United States of America,745,Noncommunicable diseases,Kidney cancer,2000,FMLE,YEARS50-54,8959431.0,243.3,2.716e-05,2.7,9933.3,0.0011087,110.9
USA,United States of America,640,Noncommunicable diseases,Stomach cancer,2000,FMLE,YEARS50-54,8959431.0,237.8,2.655e-05,2.7,9222.6,0.00102937,102.9
USA,United States of America,660,Noncommunicable diseases,Liver cancer,2000,FMLE,YEARS50-54,8959431.0,218.1,2.434e-05,2.4,8371.2,0.00093435,93.4
USA,United States of America,1620,Injuries,Interpersonal violence,2000,FMLE,YEARS50-54,8959431.0,198.2,2.213e-05,2.2,11951.4,0.00133395,133.4
USA,United States of America,1190,Noncommunicable diseases,Asthma,2000,FMLE,YEARS50-54,8959431.0,188.0,2.099e-05,2.1,33821.6,0.00377497,377.5
USA,United States of America,720,Noncommunicable diseases,Corpus uteri cancer,2000,FMLE,YEARS50-54,8959431.0,191.4,2.137e-05,2.1,9686.3,0.00108113,108.1
USA,United States of America,200,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis C,2000,FMLE,YEARS50-54,8959431.0,179.9,2.008e-05,2.0,6859.7,0.00076565,76.6
USA,United States of America,860,Noncommunicable diseases,Alcohol use disorders,2000,FMLE,YEARS50-54,8959431.0,175.9,1.963e-05,2.0,25323.7,0.00282648,282.6
USA,United States of America,620,Noncommunicable diseases,Mouth and oropharynx cancers,2000,FMLE,YEARS50-54,8959431.0,158.6,1.77e-05,1.8,6450.1,0.00071992,72.0
USA,United States of America,630,Noncommunicable diseases,Oesophagus cancer,2000,FMLE,YEARS50-54,8959431.0,136.5,1.524e-05,1.5,5265.1,0.00058766,58.8
USA,United States of America,1400,Noncommunicable diseases,Congenital anomalies,2000,FMLE,YEARS50-54,8959431.0,136.5,1.523e-05,1.5,9427.2,0.00105221,105.2
USA,United States of America,1550,Injuries,Falls,2000,FMLE,YEARS50-54,8959431.0,108.7,1.213e-05,1.2,35807.5,0.00399663,399.7
USA,United States of America,752,Noncommunicable diseases,Gallbladder and biliary tract cancer,2000,FMLE,YEARS50-54,8959431.0,111.2,1.241e-05,1.2,4285.8,0.00047835,47.8
USA,United States of America,1110,Noncommunicable diseases,Rheumatic heart disease,2000,FMLE,YEARS50-54,8959431.0,76.8,8.57e-06,0.9,3520.6,0.00039295,39.3
USA,United States of America,1248,Noncommunicable diseases,Pancreatitis,2000,FMLE,YEARS50-54,8959431.0,80.9,9.03e-06,0.9,3701.0,0.00041309,41.3
USA,United States of America,1560,Injuries,"Fire, heat and hot substances",2000,FMLE,YEARS50-54,8959431.0,70.0,7.82e-06,0.8,7453.5,0.00083192,83.2
USA,United States of America,750,Noncommunicable diseases,Bladder cancer,2000,FMLE,YEARS50-54,8959431.0,74.9,8.36e-06,0.8,3154.8,0.00035212,35.2
USA,United States of America,950,Noncommunicable diseases,Alzheimer disease and other dementias,2000,FMLE,YEARS50-54,8959431.0,53.6,5.98e-06,0.6,6229.0,0.00069525,69.5
USA,United States of America,753,Noncommunicable diseases,Larynx cancer,2000,FMLE,YEARS50-54,8959431.0,57.3,6.39e-06,0.6,2318.1,0.00025873,25.9
USA,United States of America,1244,Noncommunicable diseases,Inflammatory bowel disease,2000,FMLE,YEARS50-54,8959431.0,46.5,5.19e-06,0.5,5896.2,0.00065809,65.8
USA,United States of America,1246,Noncommunicable diseases,Gallbladder and biliary diseases,2000,FMLE,YEARS50-54,8959431.0,47.5,5.3e-06,0.5,11406.4,0.00127312,127.3
USA,United States of America,1350,Noncommunicable diseases,Rheumatoid arthritis,2000,FMLE,YEARS50-54,8959431.0,45.5,5.08e-06,0.5,12105.1,0.00135111,135.1
USA,United States of America,1330,Noncommunicable diseases,Skin diseases,2000,FMLE,YEARS50-54,8959431.0,48.5,5.42e-06,0.5,21147.1,0.00236031,236.0
USA,United States of America,970,Noncommunicable diseases,Epilepsy,2000,FMLE,YEARS50-54,8959431.0,47.5,5.3e-06,0.5,7725.8,0.00086231,86.2
USA,United States of America,1220,Noncommunicable diseases,Peptic ulcer disease,2000,FMLE,YEARS50-54,8959431.0,44.5,4.96e-06,0.5,2323.5,0.00025933,25.9
USA,United States of America,1242,Noncommunicable diseases,Paralytic ileus and intestinal obstruction,2000,FMLE,YEARS50-54,8959431.0,33.4,3.72e-06,0.4,1672.2,0.00018664,18.7
USA,United States of America,754,Noncommunicable diseases,Thyroid cancer,2000,FMLE,YEARS50-54,8959431.0,37.4,4.18e-06,0.4,2015.7,0.00022498,22.5
USA,United States of America,170,"Communicable, maternal, perinatal and nutritional conditions",Meningitis,2000,FMLE,YEARS50-54,8959431.0,34.4,3.84e-06,0.4,1466.4,0.00016367,16.4
USA,United States of America,755,Noncommunicable diseases,Mesothelioma,2000,FMLE,YEARS50-54,8959431.0,23.1,2.58e-06,0.3,892.2,9.958e-05,10.0
USA,United States of America,550,"Communicable, maternal, perinatal and nutritional conditions",Protein-energy malnutrition,2000,FMLE,YEARS50-54,8959431.0,28.3,3.16e-06,0.3,2930.9,0.00032713,32.7
USA,United States of America,190,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis B,2000,FMLE,YEARS50-54,8959431.0,30.6,3.42e-06,0.3,1182.2,0.00013195,13.2
USA,United States of America,812,Noncommunicable diseases,Sickle cell disorders and trait,2000,FMLE,YEARS50-54,8959431.0,25.4,2.83e-06,0.3,1238.5,0.00013824,13.8
USA,United States of America,1570,Injuries,Drowning,2000,FMLE,YEARS50-54,8959431.0,30.4,3.39e-06,0.3,1397.2,0.00015595,15.6
USA,United States of America,1540,Injuries,Poisonings,2000,FMLE,YEARS50-54,8959431.0,20.9,2.33e-06,0.2,1433.1,0.00015995,16.0
USA,United States of America,920,Noncommunicable diseases,Idiopathic intellectual disability,2000,FMLE,YEARS50-54,8959431.0,15.2,1.69e-06,0.2,4778.8,0.00053338,53.3
USA,United States of America,186,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis A,2000,FMLE,YEARS50-54,8959431.0,20.6,2.3e-06,0.2,979.3,0.0001093,10.9
USA,United States of America,960,Noncommunicable diseases,Parkinson disease,2000,FMLE,YEARS50-54,8959431.0,14.2,1.58e-06,0.2,1110.2,0.00012392,12.4
USA,United States of America,580,"Communicable, maternal, perinatal and nutritional conditions",Iron-deficiency anaemia,2000,FMLE,YEARS50-54,8959431.0,10.1,1.13e-06,0.1,7076.6,0.00078984,79.0
USA,United States of America,1575,Injuries,Exposure to mechanical forces,2000,FMLE,YEARS50-54,8959431.0,11.5,1.28e-06,0.1,8840.5,0.00098673,98.7
USA,United States of America,30,"Communicable, maternal, perinatal and nutritional conditions",Tuberculosis,2000,FMLE,YEARS50-54,8959431.0,12.2,1.36e-06,0.1,520.3,5.807e-05,5.8
USA,United States of America,1240,Noncommunicable diseases,Appendicitis,2000,FMLE,YEARS50-54,8959431.0,8.1,9e-07,0.1,478.2,5.338e-05,5.3
USA,United States of America,295,"Communicable, maternal, perinatal and nutritional conditions",Echinococcosis,2000,FMLE,YEARS50-54,8959431.0,4.8,5.4e-07,0.1,196.1,2.189e-05,2.2
